0	157000.0	141437501.0	900.8758025477707
1	157000.0	141437501.0	900.8758025477707
2	157000.0	141437501.0	900.8758025477707
3	157000.0	141437501.0	900.8758025477707
4	157000.0	141437501.0	900.8758025477707
5	157000.0	141437501.0	900.8758025477707
6	157000.0	141437501.0	900.8758025477707
7	157000.0	141437501.0	900.8758025477707
8	157000.0	141437501.0	900.8758025477707
9	157000.0	141500001.0	901.2738917197453
10	157000.0	141500001.0	901.2738917197453
11	157000.0	141500001.0	901.2738917197453
12	157000.0	141500001.0	901.2738917197453
13	157000.0	172625001.0	1099.5222993630573
14	157000.0	172625001.0	1099.5222993630573
15	157000.0	172625001.0	1099.5222993630573
16	157000.0	172625001.0	1099.5222993630573
17	157000.0	172625001.0	1099.5222993630573
18	157000.0	172625001.0	1099.5222993630573
19	157000.0	172687501.0	1099.9203885350319
20	157000.0	172687501.0	1099.9203885350319
21	157000.0	172687501.0	1099.9203885350319
22	157000.0	172687501.0	1099.9203885350319
23	157000.0	172687501.0	1099.9203885350319
24	157000.0	172687501.0	1099.9203885350319
25	157000.0	172687501.0	1099.9203885350319
26	157000.0	172687501.0	1099.9203885350319
27	157000.0	172687501.0	1099.9203885350319
28	157000.0	172687501.0	1099.9203885350319
29	157000.0	172687501.0	1099.9203885350319
30	157000.0	172687501.0	1099.9203885350319
31	157000.0	172687501.0	1099.9203885350319
32	157000.0	172687501.0	1099.9203885350319
33	157000.0	172687502.0	1099.9203949044586
34	157000.0	172687502.0	1099.9203949044586
35	157000.0	172687502.0	1099.9203949044586
36	157000.0	172687502.0	1099.9203949044586
37	157000.0	172687502.0	1099.9203949044586
38	157000.0	172687502.0	1099.9203949044586
39	157000.0	172687502.0	1099.9203949044586
40	157000.0	172687502.0	1099.9203949044586
41	157000.0	172687502.0	1099.9203949044586
42	157000.0	172687502.0	1099.9203949044586
43	157000.0	172750000.0	1100.3184713375797
44	157000.0	172750000.0	1100.3184713375797
45	157000.0	172750000.0	1100.3184713375797
46	157000.0	172750000.0	1100.3184713375797
47	157000.0	172750000.0	1100.3184713375797
48	157000.0	172750000.0	1100.3184713375797
49	157000.0	172750000.0	1100.3184713375797
50	157000.0	172750000.0	1100.3184713375797
51	157000.0	172750000.0	1100.3184713375797
52	157000.0	172750000.0	1100.3184713375797
53	157000.0	172750000.0	1100.3184713375797
54	157000.0	203687501.0	1297.372617834395
55	157000.0	203687501.0	1297.372617834395
56	157000.0	203687501.0	1297.372617834395
57	157000.0	203687501.0	1297.372617834395
58	157000.0	203687501.0	1297.372617834395
59	157000.0	203750001.0	1297.7707070063693
60	157000.0	203875001.0	1298.5668853503184
61	157000.0	203875001.0	1298.5668853503184
62	157000.0	203875001.0	1298.5668853503184
63	157000.0	203875001.0	1298.5668853503184
64	157000.0	203875001.0	1298.5668853503184
65	157000.0	203875001.0	1298.5668853503184
66	157000.0	203875001.0	1298.5668853503184
67	157000.0	203875001.0	1298.5668853503184
68	157000.0	203875001.0	1298.5668853503184
69	157000.0	203875001.0	1298.5668853503184
70	157000.0	203875002.0	1298.5668917197452
71	157000.0	203875002.0	1298.5668917197452
72	157000.0	203875002.0	1298.5668917197452
73	157000.0	203875002.0	1298.5668917197452
74	157000.0	203875002.0	1298.5668917197452
75	157000.0	203875002.0	1298.5668917197452
76	157000.0	203937499.99999997	1298.964968152866
77	157000.0	203937499.99999997	1298.964968152866
78	157000.0	203937499.99999997	1298.964968152866
79	157000.0	203937499.99999997	1298.964968152866
80	157000.0	203937499.99999997	1298.964968152866
81	157000.0	203937499.99999997	1298.964968152866
82	157000.0	203937499.99999997	1298.964968152866
83	157000.0	203937500.0	1298.9649681528663
84	157000.0	203937500.0	1298.9649681528663
85	157000.0	203937500.0	1298.9649681528663
86	157000.0	203937500.0	1298.9649681528663
87	157000.0	203937500.0	1298.9649681528663
88	157000.0	203937500.0	1298.9649681528663
89	157000.0	203937500.0	1298.9649681528663
90	157000.0	203937500.0	1298.9649681528663
91	157000.0	203937500.0	1298.9649681528663
92	157000.0	203937500.0	1298.9649681528663
93	157000.0	203937500.0	1298.9649681528663
94	157000.0	203937500.0	1298.9649681528663
95	157000.0	203937500.0	1298.9649681528663
96	157000.0	203937500.0	1298.9649681528663
97	157000.0	203937500.0	1298.9649681528663
98	157000.0	203937501.0	1298.964974522293
99	157000.0	203937501.0	1298.964974522293
